restaurant_id,restaurant_name,area,cuisines,rating,cost_for_two,online_order
368,Sri Krishna Aramane,Banashankari,"south indian, north indian, chinese, fast food",3.7,200.0,1
369,Great Indian Rolls,Banashankari,rolls,3.3,100.0,1
370,Chats Point,Banashankari,"fast food, street food",3.4,150.0,1
371,Food Point,Banashankari,"north indian, chinese",3.5,300.0,1
372,Swarga Ruchi,Banashankari,south indian,3.3,200.0,1
373,Kolkata King,Banashankari,"fast food, rolls",3.4,300.0,1
374,Sandwich Mama's And Frozen Monster,Banashankari,"ice cream, beverages, fast food",3.8,250.0,1
375,New Rajadhani Spicy,Banashankari,north indian,3.7,700.0,1
376,Big Mishra Pedha,Banashankari,mithai,2.9,250.0,1
377,VEGeatz,Banashankari,"south indian, north indian",3.4,200.0,1
378,Foodizo,Banashankari,"desserts, fast food, continental",3.6,300.0,1
379,Food Springs,Banashankari,"south indian, chinese",4.0,400.0,1
380,Chung's Chinese Corner,Banashankari,chinese,3.9,700.0,1
381,Eurasia Pasta and Barbeque by Little Italy,Banashankari,"italian, fast food, salad, bbq",4.1,1200.0,1
382,Goli Vada Pav No. 1,Banashankari,street food,3.7,200.0,1
383,Ragoo's,Banashankari,"italian, pizza, north indian, salad",3.9,800.0,1
384,Pure & Natural,Banashankari,"fast food, continental, beverages, salad, healthy food",3.9,500.0,1
385,Maiyas,Banashankari,"north indian, south indian, fast food, juices",4.0,200.0,1
386,Sip n Dine,Banashankari,"north indian, chinese, south indian",3.6,800.0,1
387,Cafe Mondo,Banashankari,"cafe, italian, beverages",3.7,600.0,1
388,Jalpaan,Banashankari,"north indian, continental",4.0,900.0,1
389,Kataria's Pakwan,Banashankari,north indian,3.2,400.0,1
390,Juicy Momos,Banashankari,"tibetan, momos",3.5,250.0,1
391,Amande Patisserie,Banashankari,"bakery, french, desserts",4.0,300.0,1
392,Anand Sweets and Savouries,Banashankari,"mithai, street food",3.9,400.0,1
393,Chicken Hunt,Banashankari,"south indian, north indian, chinese, biryani",3.5,350.0,1
394,Swadesh Tadka,Banashankari,"north indian, chinese, beverages",3.5,600.0,1
395,Cane-O-La,Banashankari,juices,3.8,100.0,1
396,New Biryani Mane,Banashankari,"north indian, chinese, biryani, south indian",3.7,450.0,1
397,Upahara Darshini,Banashankari,"south indian, north indian, chinese",3.8,400.0,1
398,Karnataka Bhel House,Banashankari,street food,4.1,100.0,1
399,Sreeraj Lassi Bar,Banashankari,beverages,4.1,150.0,1
400,Juice Junction Food Court,Banashankari,"juices, south indian, chinese, fast food",3.7,200.0,1
401,Bunt's Biriyani Palace,Banashankari,"north indian, south indian, chinese, biryani, seafood",3.0,400.0,1
402,Chai Point,Banashankari,"tea, beverages, fast food",3.2,250.0,1
403,Janahaar,Banashankari,south indian,3.8,100.0,1
404,Utsav,Banashankari,"north indian, street food",3.7,200.0,1
405,Meat And Eat,Banashankari,"fast food, burger",3.1,500.0,1
406,Snacks Bite,Banashankari,"fast food, momos",3.0,400.0,1
407,The Spice Saga,Banashankari,"biryani, north indian, chinese, seafood",3.7,750.0,1
408,Dakshin Cafe,Banashankari,south indian,3.7,100.0,1
409,Mr. Parathewala,Banashankari,north indian,,300.0,1
410,Kaulige Millet Corner,Banashankari,"healthy food, south indian",3.3,150.0,1
411,Ifruit Ice Cream,Banashankari,"desserts, ice cream",3.3,150.0,1
412,Havmor,Banashankari,"ice cream, desserts",3.8,200.0,1
413,Grand Food,Banashankari,"south indian, bakery, chinese",3.4,250.0,1
414,Dining Hut,Banashankari,"north indian, chinese, south indian",3.5,400.0,1
415,7 Hills Garden Restaurant,Banashankari,"north indian, mughlai, chinese",,400.0,1
416,Desi Swaad,Banashankari,north indian,3.5,400.0,1
417,Yummy Momos,Banashankari,"momos, tibetan, chinese",3.2,200.0,1
418,Masale Daan,Banashankari,north indian,3.1,350.0,1
419,Sri Manjunatha Tandoori Corner,Banashankari,mughlai,,300.0,1
420,Grow Fit,Banashankari,"healthy food, north indian, thai",3.6,500.0,1
421,The House Of Vadapav,Banashankari,,,150.0,1
422,Cutcakes,Banashankari,bakery,,300.0,1
423,Lassi Spot,Banashankari,,3.3,100.0,1
424,Sandwich Hub,Banashankari,"fast food, sandwich",3.4,300.0,1
425,Healthy Bakes 'n' Brew,Banashankari,bakery,,150.0,1
426,Udupi Sri Krishna Cafe,Banashankari,"north indian, south indian",3.9,600.0,1
427,Starlite Bakery & Fastfood,Banashankari,"north indian, chinese, rolls, bakery, arabian, charcoal chicken, desserts",3.7,300.0,1
428,Veganbreak24x7,Banashankari,"south indian, chinese, continental, biryani",2.8,199.0,1
429,Aadhya Hotel,Banashankari,"south indian, north indian, chinese, biryani",3.3,800.0,1
430,Dodda Mane Baaduta,Banashankari,"north indian, south indian, chinese, biryani",3.5,250.0,1
431,Swadd Kitchen,Banashankari,"north indian, fast food",3.4,500.0,1
432,Nandini Milk Parlour and Restaurant,Banashankari,"sandwich, rolls, south indian, ice cream",,250.0,1
433,Happy Chopsticks,Banashankari,"chinese, fast food",3.6,300.0,1
434,Sai Super Sandwich,Banashankari,"sandwich, beverages",,200.0,1
435,Right Pizza,Banashankari,pizza,,300.0,1
436,Udupi Upachar,Banashankari,"south indian, north indian",3.3,500.0,1
437,Davanagere Benne Dose Hut,Banashankari,south indian,3.4,100.0,1
438,The Sip Shop,Banashankari,"pizza, beverages, ice cream",,200.0,1
439,Subz,Banashankari,"north indian, south indian",4.2,1000.0,1
440,Rajastani Rasoi,Banashankari,north indian,,100.0,1
441,Sri Banashankari Upahara,Banashankari,"north indian, south indian",,150.0,1
442,Mint and Mustard,Banashankari,"north indian, chinese",4.0,750.0,1
443,Chinese Square,Banashankari,chinese,3.9,200.0,1
444,Hyderabad Express,Banashankari,"hyderabadi, biryani, south indian, andhra, beverages",,300.0,1
445,Punjabi Raswada,Banashankari,north indian,3.5,800.0,1
446,Vinny's,Banashankari,"pizza, italian, continental, desserts",4.2,800.0,1
447,Chetty's Corner,Banashankari,"fast food, burger, pizza",3.4,200.0,1
448,Kapoor's Cafe,Banashankari,north indian,4.2,800.0,1
449,Donne Biryani & Kabab Corner,Banashankari,"chinese, biryani",3.3,200.0,1
450,Sukh Sagar,Banashankari,"south indian, north indian, chinese, street food",3.8,450.0,1
451,S M V Snacks Corner,Banashankari,fast food,3.7,200.0,1
452,Andhra Ruchulu,Banashankari,"andhra, biryani, north indian, chinese",4.1,1000.0,1
453,The Samosa Co,Banashankari,"fast food, mithai",,200.0,1
454,Steaming Mugs,Banashankari,cafe,3.9,700.0,1
455,Rajathadri Food Fort,Banashankari,"south indian, north indian, chinese, street food",4.0,600.0,1
456,Brew Meister,Banashankari,"north indian, continental, finger food, american, asian",4.1,1500.0,1
457,Rasoi,Banashankari,"north indian, chinese",3.3,300.0,1
458,Mr. Singh Da Dhaba,Banashankari,"north indian, chinese",3.6,300.0,1
459,Kababs N Biryani,Banashankari,south indian,3.4,200.0,1
460,Ayodhya Upachar,Banashankari,"south indian, north indian, chinese, street food",4.3,200.0,1
461,Biriyani Mane,Banashankari,"north indian, biryani",3.8,400.0,1
462,Cafe Ajfan,Banashankari,"cafe, continental, beverages",4.2,700.0,1
463,Brundhavana Food Point,Banashankari,"south indian, north indian, chinese, street food, beverages",4.0,300.0,1
464,SLV Corner Restaurant,Banashankari,"south indian, chinese, north indian, street food, rolls, juices",4.1,550.0,1
465,Biryani Royals Garden,Banashankari,"north indian, biryani, mughlai",,500.0,1
466,Hotel New Karavali,Banashankari,"mangalorean, south indian, north indian",3.8,300.0,1
467,The Krishna Grand,Banashankari,"north indian, south indian, chinese, fast food, juices",3.9,750.0,1
468,Roti Ghar,Banashankari,"north indian, chinese, south indian",3.9,500.0,1
469,Multi Snacky Hub,Banashankari,fast food,,200.0,0
470,Kettle & Kegs,Banashankari,"tea, beverages",3.2,200.0,1
471,Baisakhi,Banashankari,north indian,3.8,500.0,1
472,Poonam Sweets,Banashankari,mithai,4.4,150.0,0
473,Amma's Pastries,Banashankari,bakery,3.8,400.0,0
474,Polar Bear,Banashankari,"ice cream, desserts, beverages, sandwich",3.9,400.0,1
475,Anand Sweets and Savouries,Banashankari,"mithai, street food",3.7,400.0,0
476,Ibaco,Banashankari,desserts,3.9,300.0,1
477,The Lassi and Juice Park,Banashankari,"juices, desserts",3.8,150.0,0
478,Corner Stone,Banashankari,"beverages, juices, desserts, italian",3.6,300.0,0
479,Arun Ice Cream,Banashankari,"ice cream, desserts",3.4,150.0,0
480,Melting Melodies,Banashankari,bakery,,300.0,0
481,Sweet N Swirl,Banashankari,"desserts, ice cream",3.2,150.0,0
482,Mukesh Sweet Centre,Banashankari,mithai,,300.0,0
483,Gopi Ice Creams,Banashankari,ice cream,,100.0,0
484,Sri Venkateshwara Sweet Meat Stall,Banashankari,"mithai, street food, north indian, chinese",4.0,400.0,0
485,Baskin Robbins,Banashankari,"ice cream, desserts",3.7,250.0,0
486,Srinivasa Brahmins Bakery,Banashankari,"bakery, street food",3.6,150.0,0
487,Jain Bakes,Banashankari,"bakery, desserts",3.6,250.0,0
488,KC Das - Sweet Spot,Banashankari,"mithai, street food",3.6,200.0,0
489,Cake Yard,Banashankari,desserts,3.3,250.0,1
490,A2B Veg - Adyar Ananda Bhavan,Banashankari,"south indian, north indian, chinese, street food",2.7,400.0,1
491,Cakecraft,Banashankari,desserts,,350.0,0
492,My Tea House,Banashankari,"continental, asian, north indian, tea",,500.0,1
493,Jcubez,Banashankari,finger food,3.8,1300.0,0
494,Ferment,Banashankari,continental,,1000.0,0
495,Chung Wah,Banashankari,"chinese, momos, thai, vietnamese",3.9,900.0,1
496,Blue Wings Bar & Restaurant,Banashankari,"north indian, chinese",3.7,700.0,0
497,New Imperial Restaurant,Banashankari,"north indian, chinese",3.7,450.0,0
498,7 Hills Restaurant,Banashankari,"north indian, south indian",,500.0,0
499,Karavali Fish Center,Banashankari,"mangalorean, chinese",3.4,300.0,0
500,Iyer's Tiffin Centre,Banashankari,"south indian, chinese",3.8,150.0,0
501,Kydz Adda,Banashankari,continental,3.4,500.0,0
502,Food Box Cafe,Banashankari,"mughlai, north indian, chinese",3.6,500.0,0
503,Linnet Bar & Restaurant,Banashankari,"fast food, finger food",,500.0,0
504,Sri Ganesh Juice and Chats,Banashankari,"juices, street food",3.5,150.0,0
505,Manifest Cafe,Banashankari,"south indian, north indian, chinese",3.5,500.0,0
506,Beijing Bites,Banashankari,"chinese, thai",2.7,850.0,0
507,Karavali Lunch Home,Banashankari,"south indian, north indian, seafood, mangalorean",,400.0,0
508,Cafe Coffee Day,Banashankari,"cafe, fast food",,900.0,0
509,SLN Bar and Restaurant,Banashankari,"north indian, chinese",,700.0,0
510,Parijatha Paradise,Banashankari,"south indian, north indian, fast food, chinese, street food",,500.0,1
511,Pizza Hut,Banashankari,"pizza, fast food",3.7,750.0,1
512,Taaza Thindi,Banashankari,south indian,4.7,100.0,0
513,Kaapi Corner,Banashankari,south indian,,100.0,0
514,Sri Laxmi Venkateshwara Coffee Bar,Banashankari,south indian,4.4,100.0,0
515,Messy Bowl,Banashankari,"fast food, beverages",3.8,500.0,0
516,Chickpet Donne Biryani House,Banashankari,biryani,3.8,250.0,1
517,Brahmin Cafe,Banashankari,south indian,3.8,150.0,0
518,Hotel Mangala,Banashankari,south indian,3.9,250.0,0
519,Simple Thindies,Banashankari,south indian,3.5,200.0,0
520,Rolls On Wheels,Banashankari,"fast food, rolls, momos",3.4,300.0,0
521,SLV Swadishta,Banashankari,south indian,3.8,300.0,0
522,New Sagar Fast Food,Banashankari,"north indian, south indian",3.6,250.0,0
523,Parama Ruchi,Banashankari,"south indian, north indian, chinese, street food",3.5,300.0,0
524,Thrilok Restaurant,Banashankari,"mangalorean, seafood",3.4,350.0,0
525,Meat And Eat,Banashankari,"fast food, burger",3.5,500.0,0
526,Shri Guru Raghavendra Grand Veg,Banashankari,"south indian, north indian, chinese",,400.0,0
527,Pizza Stop,Banashankari,"pizza, italian",3.0,600.0,1
528,Hanumanthanagar Biryani Junction,Banashankari,south indian,3.5,300.0,0
529,SLV Refreshment,Banashankari,south indian,4.1,100.0,0
530,SVKP Daily Fresh,Banashankari,south indian,3.3,350.0,0
531,Srinagar Kabab Corner,Banashankari,north indian,3.4,250.0,0
532,Sri Venkateshwara Chat Centre,Banashankari,street food,3.5,100.0,0
533,Vinay Bhel Corner,Banashankari,street food,3.4,100.0,0
534,Roti Land,Banashankari,north indian,,200.0,0
535,Nandi Chats and Juice,Banashankari,street food,3.6,150.0,0
536,Yaarub Hotel,Banashankari,biryani,,250.0,0
537,Rotti Mane,Banashankari,south indian,,100.0,0
538,Karnataka Bhel House,Banashankari,street food,,150.0,0
539,The Coorg Kitchen,Banashankari,south indian,,400.0,0
540,Just Shawarma,Banashankari,arabian,3.8,300.0,1
541,Aramane Donne Biryani,Banashankari,biryani,3.1,200.0,1
542,FOOD ADDA,Banashankari,fast food,3.2,200.0,0
543,Hotel Nisarga,Banashankari,"north indian, south indian",3.2,250.0,0
544,Yo Roll Corner,Banashankari,"street food, rolls",3.0,200.0,0
545,New Quality Dum Biryani,Banashankari,biryani,3.1,200.0,0
546,Sri Lakshmi Kabab Center,Banashankari,kebab,3.3,200.0,0
547,Cueferia A-Cafe,Banashankari,"north indian, south indian, fast food, chinese, italian",,400.0,0
548,Dtink Lab,Banashankari,"beverages, sandwich",,80.0,0
549,Shree Udupi South kitchen,Banashankari,south indian,,150.0,0
550,Tasty Bites,Banashankari,"fast food, pizza",3.7,150.0,0
551,Raams Chicken,Banashankari,andhra,3.6,300.0,0
552,Panchami,Banashankari,"north indian, chinese",3.0,300.0,0
553,Bangalore Kabab Palace,Banashankari,"andhra, biryani",,150.0,0
554,Quality Dum Biriyani,Banashankari,"biryani, kebab",,150.0,0
555,Taja Coffee,Banashankari,south indian,,150.0,0
556,New Prakash Hotel,Banashankari,south indian,,250.0,0
557,Kings Court Daba,Banashankari,"chinese, north indian",,450.0,0
558,MM Tiffen Center,Banashankari,"south indian, fast food",,150.0,0
559,Sri Raghavendra Prasanna Coffee Beans Club,Banashankari,south indian,,150.0,0
560,Sri Balaji Tiffin Centre,Banashankari,"south indian, chinese",,300.0,0
561,Kavali,Banashankari,"south indian, street food",4.0,300.0,0
562,Ranganna Military Hotel,Banashankari,"south indian, biryani",4.2,350.0,0
563,Vidyarthi Bhavan,Banashankari,south indian,4.4,150.0,0
564,Bharjari Oota,Banashankari,south indian,3.9,350.0,0
565,Bridgeway,Banashankari,"north indian, chinese",3.8,550.0,0
566,Soho Bar & Grill,Banashankari,"north indian, chinese, thai",2.7,1100.0,0
567,Bhavani Restaurant,Banashankari,"south indian, north indian, chinese",3.9,300.0,0
568,Zephyr,Banashankari,"italian, continental",3.9,650.0,0
569,Hotel Dwarka,Banashankari,south indian,4.2,250.0,0
570,Nisarga Garden Restaurant,Banashankari,"south indian, chinese, desserts, beverages",3.4,350.0,0
571,Ma-Arya Family Restaurant,Banashankari,"biryani, south indian, north indian, chinese, andhra",3.7,600.0,0
572,New Prashanth Hotel,Banashankari,south indian,3.9,400.0,0
573,Udupi Sri Krishna Bhavan,Banashankari,south indian,4.1,600.0,0
574,Ice Thunder,Banashankari,"south indian, fast food, north indian, desserts",3.8,300.0,0
575,Upahara Darshini,Banashankari,south indian,4.2,150.0,0
576,Mahalaxmi Tiffin Room,Banashankari,south indian,4.1,100.0,0
577,Sandwichwallas,Banashankari,fast food,4.0,200.0,1
578,Basavanagudi Mylari,Banashankari,south indian,4.0,300.0,0
579,New Prashanth Hotel,Banashankari,"south indian, biryani, chinese, north indian",2.9,750.0,0
580,Shrinidhi Military Hotel,Banashankari,"north indian, mughlai",3.3,300.0,0
581,Pramukh Family Restaurant,Banashankari,"north indian, chinese, mughlai",3.9,700.0,0
582,Vybhava,Banashankari,"south indian, north indian",3.8,250.0,0
583,Shree Venkateshwara North Karnataka Hotel,Banashankari,south indian,4.0,200.0,0
584,Anand Sagar Inn,Banashankari,"south indian, north indian, chinese",3.3,450.0,0
585,Sangam Military Hotel,Banashankari,south indian,3.2,250.0,0
586,Pallavi Bar & Restaurant,Banashankari,"north indian, south indian, chinese",,550.0,0
587,Belly Squad Food Truck,Banashankari,"chinese, rolls, biryani, momos",3.8,300.0,0
588,Tejas Bar and Restaurant,Banashankari,"chinese, south indian",,800.0,0
589,Old Days North Indian Restaurant,Banashankari,north indian,,450.0,0
590,50-50 EATING HOUSE,Banashankari,"south indian, biryani",3.2,100.0,0
591,Om Shiva Shakthi Chats Centre,Banashankari,"street food, fast food",3.9,300.0,0
592,Rolls Corner,Banashankari,"fast food, rolls",3.6,150.0,0
593,Charisma's Matru Sagar,Banashankari,"south indian, chinese",,150.0,0
594,New Ambur Hot Dum Biryani,Banashankari,biryani,3.2,150.0,0
595,Sticke2Waffles,Banashankari,"south indian, fast food",,100.0,0
596,Nimmoora Thindi,Banashankari,"north indian, south indian",,400.0,0
597,Oasis Food Center,Banashankari,fast food,,150.0,0
598,Godumana Moddha Hotel,Banashankari,biryani,,250.0,0
599,Ambur Dum Biriyani,Banashankari,biryani,,160.0,0
600,Food Plaza,Banashankari,"south indian, north indian, chinese",,150.0,0
601,Deja Vu Resto Bar,Bannerghatta Road,"north indian, italian",4.4,900.0,1
602,Fattoush,Bannerghatta Road,"arabian, biryani, chinese, middle eastern, fast food, north indian, mughlai, seafood",4.2,1000.0,1
603,Empire Restaurant,Bannerghatta Road,"north indian, mughlai, south indian, chinese",4.3,750.0,1
604,Abhiruchi Hotel,Bannerghatta Road,"andhra, biryani, north indian, chinese",3.3,550.0,1
605,Tulips,Bannerghatta Road,"north indian, south indian, chinese, continental",3.1,800.0,0
606,Barbeque Nation,Bannerghatta Road,"north indian, european, mediterranean, bbq, kebab",4.7,1600.0,0
607,Sattvam,Bannerghatta Road,"north indian, south indian",4.3,1200.0,0
608,24th Main,Bannerghatta Road,"north indian, south indian, chinese",4.1,800.0,0
609,Zaitoon,Bannerghatta Road,"bbq, arabian, chinese, north indian, desserts",4.1,1000.0,1
610,Mango Greens,Bannerghatta Road,"north indian, continental, chinese",3.9,900.0,0
611,Oye Amritsar,Bannerghatta Road,north indian,3.8,1000.0,1
612,Melt - Eden Park,Bannerghatta Road,"north indian, chinese, thai, mughlai, seafood",4.0,1000.0,1
613,Crave Bit Cafe,Bannerghatta Road,cafe,,600.0,0
614,Spice Code,Bannerghatta Road,"south indian, north indian, chinese, biryani",4.0,1000.0,0
615,The Onyx - The HHI Select Bengaluru,Bannerghatta Road,"north indian, chinese, continental",3.3,950.0,0
616,The Pavillion,Bannerghatta Road,"north indian, continental, south indian, chinese",2.7,1000.0,0
617,Sankranthi Veg Restaurant,Bannerghatta Road,"south indian, north indian, chinese",3.0,600.0,1
618,Tisano Cafe,Bannerghatta Road,"cafe, fast food, chinese, continental",3.8,500.0,1
619,Cafe Kabana,Bannerghatta Road,"cafe, continental",4.0,700.0,0
620,Butterly,Bannerghatta Road,"cafe, bakery, beverages",3.9,450.0,1
621,Cafe Conico,Bannerghatta Road,"cafe, beverages",,600.0,0
622,Black Mug Cafe,Bannerghatta Road,cafe,3.7,300.0,1
623,#refuel,Bannerghatta Road,"cafe, beverages",3.7,400.0,1
624,WAFL,Bannerghatta Road,"cafe, fast food, desserts, beverages",3.9,400.0,1
625,Vaho Kafe & Pressery,Bannerghatta Road,"cafe, healthy food, asian, italian, north indian, biryani, juices",3.9,500.0,0
626,Dreamcatcher,Bannerghatta Road,cafe,3.9,600.0,1
627,Cafe Coffee Day,Bannerghatta Road,"cafe, fast food",3.6,900.0,0
628,Cafe Arabica,Bannerghatta Road,"cafe, bakery",3.8,700.0,0
629,Starbucks,Bannerghatta Road,"cafe, desserts",3.9,700.0,0
630,Smoor,Bannerghatta Road,"desserts, cafe, beverages",3.6,900.0,1
631,Kalmane Koffees,Bannerghatta Road,cafe,3.9,350.0,0
632,Shee-Sha Cafe,Bannerghatta Road,"cafe, north indian, chinese, continental",3.6,800.0,0
633,Brews N Bites,Bannerghatta Road,"chinese, fast food, cafe, street food, finger food",2.7,650.0,1
